Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
birmcherga,بئر المشارقـــة,0.0,17,0.0012,10.2354,0.120269,7.10895,0.0132,0.47312,2.54987,6.57795,22.8577,12.0646,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-11 00:00:00
rmel,الرمــــــل,0.0,18,0.01075,21.4641,0.130047,26.4948,0.11825,1.61811,1.02624,6.10044,14.9137,3.30866,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-11 00:00:00
nebhana,نبهانــــــة,0.0,19,0.00741,6.02658,0.0306197,5.41623,0.021056,0.310253,1.84899,1.4241,19.0514,2.57687,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-11 00:00:00
sidisaad,سيدي سعـــد,0.0107374,20,0.0,21.9785,0.351925,4.89736,0.0,0.0,2.67582,3.52613,35.9178,27.3446,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-11 00:00:00
elhaouareb,هـــــــوارب,7.17485e-05,21,0.0,0.00576132,0.00817353,5.73635,0.0,0.012421,0.880421,0.196118,12.8578,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-11 00:00:00
sficifa,سفيسيفة,0.000441914,22,0.0,1.72971,0.0048807,0.62333,0.0,0.0,0.0109432,0.402405,1.17811,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-11 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0280088,0.407372,0.0,0.022,0.0245687,0.314381,1.46339,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-11 00:00:00
elbrek,البــــــــرك,0.001221,24,0.0,0.06,0.0090354,1.34363,0.0,0.02,0.00478571,0.17006,2.02375,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-11 00:00:00
bezirk,بزيـــــــغ,0.000662772,25,0.0,2.9202,0.00495694,3.24763,0.0,0.042,0.385796,0.211664,4.45121,0.18234,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-11 00:00:00
chiba,شيبـــــــة,0.00165945,26,0.0,1.0103,0.0089477,1.1713,0.0,0.050184,0.40619,0.000360488,6.11663,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-11 00:00:00
masri,مصــــــري,0.0,27,0.05,4.05769,0.0195783,3.70606,0.41,4.1317,0.400928,1.22129,4.03078,1.95135,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-11 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,4.69688,0.0264993,5.55218,0.0,0.0,0.762047,0.453108,17.2435,0.634985,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-11 00:00:00
hma,الحمـــــى,0.0,29,0.0,3.63538,0.0172863,4.05542,0.0,0.03504,0.060987,0.759769,4.34043,0.350683,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-04-11 00:00:00
abid,العبيـــــــد,0.0023526,30,0.0,4.17408,0.0143831,3.99423,0.0,0.0132,0.221428,0.279913,5.07287,0.804625,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-04-11 00:00:00
mellegue,مـــــلاق,0.0279119,1,0.02,23.9693,0.730414,38.0383,0.20853,25.9632,15.1831,7.94122,124.944,8.6706,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-04-10 00:00:00
sarrat,سراط,0.000589284,36,0.046874,6.39346,0.0777269,6.42932,0.389307,1.15998,1.382,2.2161,12.5657,5.19298,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-04-10 00:00:00
benmetir,بني مطيــر,0.0456605,2,0.0432,41.904,0.631237,22.0883,0.432,12.1941,4.65287,27.692,38.5354,41.154,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-04-10 00:00:00
kasseb,كســاب,0.0673086,3,0.0648,25.0045,1.63893,23.918,0.648,14.1534,3.88401,23.558,39.504,22.9575,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-04-10 00:00:00
barbara,بربرة,0.00870783,4,0.0,60.5449,0.56069,44.8971,0.611604,35.8951,8.57463,67.8459,75.8367,59.7586,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-04-10 00:00:00
sidisalem,سيدي ســــالم,0.507896,5,0.0432,123.998,8.87807,75.2801,0.42588,75.9985,45.272,116.661,334.475,241.801,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-04-10 00:00:00
bouheurtma,بو هرتمـــــه,0.0951566,6,0.092415,50.7414,1.44763,40.4022,0.448994,36.6073,8.32129,48.9843,72.0555,71.8063,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-04-10 00:00:00
joumine,جوميــــــن,0.158753,7,0.096337,26.424,1.59395,31.9566,0.989089,17.8064,6.67555,28.303,69.0185,32.4487,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-04-10 00:00:00
ghezala,غزالـــــــة,0.00105804,8,0.0,2.15105,0.0549159,2.20549,0.0,0.0,0.955746,2.56228,8.56902,2.83596,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-04-10 00:00:00
melah,المالح,0.0243467,33,0.0,9.756,0.291171,9.07098,0.0,0.0,1.57,10.7781,23.6233,6.5122,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-04-10 00:00:00
tine,الطين,0.00306369,34,0.0,3.0229,0.0170861,2.76094,0.0,0.0,1.39,2.38123,15.7933,3.6781,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-04-10 00:00:00
sejnane,سجنــــــان,0.195717,9,0.768423,62.6289,1.10025,61.7646,7.34443,126.225,6.74178,48.6579,112.817,41.4699,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-04-10 00:00:00
zarga,الزرقـة,0.00336454,10,0.0,23.374,0.0847954,18.5202,0.0,0.31878,2.08,18.1029,19.9733,23.14,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-04-10 00:00:00
kebir,الكبيــر,0.031071,31,0.0,40.1186,0.260829,25.2133,0.0,11.5034,0.804585,19.5575,35.6237,28.52,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-04-10 00:00:00
moula,المولى,0.00298874,32,0.0,18.288,0.153459,18.4594,0.0,8.00489,0.59641,10.7837,29.8497,20.9,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-04-10 00:00:00
selbarrak,سيدي البــــراق,0.028565,11,0.473,206.756,4.413,192.969,5.599,97.8567,21.6344,124.049,275.94,133.47,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-04-10 00:00:00
ziatine,الزياتيـن,0.0016894,12,0.019913,16.786,0.0127381,13.8022,0.222888,5.72118,2.35,9.49455,26.6333,14.0689,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-04-10 00:00:00
gamgoum,القمقـوم,0.00293142,13,0.028,9.37312,0.0596255,4.20472,0.304,3.646,0.154951,2.98754,7.82518,13.9597,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-04-10 00:00:00
harka,الحركـة,0.0,35,0.0,13.1793,0.0416788,6.62578,0.0,0.0,1.42,5.17432,22.3333,9.1683,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-04-10 00:00:00
siliana,سليانـــــــة,0.00965296,14,0.0,8.70877,0.0723972,5.817,0.0,0.2189,3.07689,4.25996,30.2009,7.0554,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-04-10 00:00:00
lakhmess,لخمـــــــاس,0.0014143,15,3.8e-05,1.77025,0.0300483,0.941361,0.000405,0.01497,1.48475,0.585485,9.92303,1.67314,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-04-10 00:00:00
rmil,الرميـــــــل,0.00129724,16,0.0,0.6828,0.0102449,0.656995,0.0,0.0,0.582374,0.406455,9.38914,0.6172,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-04-10 00:00:00
birmcherga,بئر المشارقـــة,0.0113862,17,0.0012,10.2677,0.120269,7.10895,0.012,0.47192,2.54987,6.57795,22.7727,12.0995,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-10 00:00:00
rmel,الرمــــــل,0.0,18,0.01075,21.5175,0.130047,26.4948,0.1075,1.60736,1.02624,6.10044,14.8795,3.35174,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-10 00:00:00
nebhana,نبهانــــــة,0.00984935,19,0.00689,6.04275,0.0306197,5.41623,0.013646,0.302843,1.84899,1.41959,18.9898,2.58589,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-10 00:00:00
sidisaad,سيدي سعـــد,0.0101409,20,0.0,21.9785,0.341188,4.88662,0.0,0.0,2.67582,3.52613,35.8286,27.4158,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-10 00:00:00
elhaouareb,هـــــــوارب,7.04032e-05,21,0.0,0.00576132,0.00810178,5.73628,0.0,0.012421,0.880421,0.196021,12.8285,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-10 00:00:00
sficifa,سفيسيفة,0.000549937,22,0.0,1.72971,0.00443878,0.622888,0.0,0.0,0.0109432,0.401881,1.17774,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-10 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0280088,0.407372,0.0,0.022,0.0245687,0.312829,1.46257,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-10 00:00:00
elbrek,البــــــــرك,0.0010989,24,0.0,0.06,0.0078144,1.34241,0.0,0.02,0.00478571,0.169328,2.02359,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-10 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.9202,0.00429417,3.24697,0.0,0.042,0.385796,0.211664,4.43835,0.1842,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-10 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,1.0103,0.00728825,1.16964,0.0,0.050184,0.40619,0.000358325,6.10309,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-10 00:00:00
masri,مصــــــري,0.0063822,27,0.07,4.11537,0.0195783,3.70606,0.36,4.0817,0.400928,1.216,4.01741,1.89684,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-10 00:00:00
lebna,لبنــــــــة,0.00563264,28,0.0,4.71778,0.0264993,5.55218,0.0,0.0,0.762047,0.450241,17.2181,0.634985,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-10 00:00:00
hma,الحمـــــى,0.00319574,29,0.0,3.64423,0.0174856,4.05562,0.0,0.03504,0.060987,0.759769,4.33839,0.357404,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-04-10 00:00:00
abid,العبيـــــــد,0.0,30,0.0,4.17408,0.0120305,3.99188,0.0,0.0132,0.221428,0.279913,5.06549,0.807581,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-04-10 00:00:00
mellegue,مـــــلاق,0.0704915,1,0.02,23.9693,0.702502,38.0104,0.18853,25.9432,15.1831,7.93518,124.438,8.6706,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-04-09 00:00:00
sarrat,سراط,0.0283294,36,0.059806,6.44307,0.0771376,6.42873,0.342433,1.11311,1.382,2.2161,12.5196,5.24627,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-04-09 00:00:00
benmetir,بني مطيــر,0.0198019,2,0.0432,41.904,0.585577,22.0427,0.3888,12.1509,4.65287,27.692,38.3803,41.204,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-04-09 00:00:00
kasseb,كســاب,0.0879318,3,0.0648,25.0045,1.57162,23.8507,0.5832,14.0886,3.88401,23.5184,39.3745,22.9575,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-04-09 00:00:00
barbara,بربرة,0.00718237,4,0.0,60.5449,0.551982,44.8884,0.611604,35.8951,8.57463,67.8382,75.5509,59.7586,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-04-09 00:00:00
sidisalem,سيدي ســــالم,1.12348,5,0.0432,123.587,8.37018,74.7722,0.38268,75.9553,45.272,116.661,332.966,242.63,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-04-09 00:00:00
bouheurtma,بو هرتمـــــه,0.0358569,6,0.033507,50.7414,1.35247,40.3071,0.356579,36.5149,8.32129,48.9843,71.7781,72.1156,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-04-09 00:00:00
joumine,جوميــــــن,0.160788,7,0.09862,26.3702,1.43519,31.7979,0.892752,17.7101,6.67555,28.2666,68.796,32.5392,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-04-09 00:00:00
ghezala,غزالـــــــة,0.00615064,8,0.0,2.15105,0.0538579,2.20444,0.0,0.0,0.955746,2.5422,8.53717,2.83596,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-04-09 00:00:00
melah,المالح,0.0242595,33,0.0,9.732,0.266824,9.04664,0.0,0.0,1.57,10.7765,23.571,6.5794,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-04-09 00:00:00
tine,الطين,0.00306369,34,0.0,3.0229,0.0140224,2.75787,0.0,0.0,1.39,2.37351,15.747,3.6781,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-04-09 00:00:00
sejnane,سجنــــــان,0.0342785,9,0.743803,62.7753,0.90453,61.5689,6.57601,125.456,6.74178,48.5347,112.593,41.2044,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-04-09 00:00:00
zarga,الزرقـة,0.00323513,10,0.0,23.374,0.0814309,18.5169,0.0,0.31878,2.08,18.1029,19.904,23.266,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-04-09 00:00:00
kebir,الكبيــر,0.00597177,31,0.0,40.0928,0.229758,25.1823,0.0,11.5034,0.804585,19.5542,35.5969,28.52,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-04-09 00:00:00
moula,المولى,0.0134887,32,0.0,18.288,0.15047,18.4565,0.0,8.00489,0.59641,10.7837,29.8298,20.96,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-04-09 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.627,207.242,4.38443,192.941,5.126,97.3837,21.6344,124.049,275.218,133.864,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-04-09 00:00:00
ziatine,الزياتيـن,0.00038048,12,0.02169,16.8104,0.0110487,13.8006,0.202975,5.70127,2.35,9.46348,26.555,14.0962,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-04-09 00:00:00
gamgoum,القمقـوم,0.0125331,13,0.029,9.39952,0.056694,4.20178,0.276,3.618,0.154951,2.9785,7.82001,13.9831,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-04-09 00:00:00
harka,الحركـة,0.00663557,35,0.0,13.2023,0.0416788,6.62578,0.0,0.0,1.42,5.16748,22.286,9.1683,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-04-09 00:00:00
siliana,سليانـــــــة,0.00868766,14,0.0,8.70877,0.0627442,5.80735,0.0,0.2189,3.07689,4.25996,30.0983,7.11671,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-04-09 00:00:00
lakhmess,لخمـــــــاس,0.00130571,15,4.1e-05,1.77025,0.028634,0.939947,0.000367,0.014932,1.48475,0.581845,9.87354,1.67314,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-04-09 00:00:00
rmil,الرميـــــــل,0.00119745,16,0.0,0.6828,0.00894761,0.655698,0.0,0.0,0.582374,0.404341,9.36973,0.6172,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-04-09 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0012,10.2677,0.108883,7.09756,0.0108,0.47072,2.54987,6.57795,22.6877,12.1343,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-09 00:00:00
rmel,الرمــــــل,0.026779,18,0.01075,21.5708,0.130047,26.4948,0.09675,1.59661,1.02624,6.10044,14.8453,3.39482,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-09 00:00:00
nebhana,نبهانــــــة,0.0,19,0.00612,6.04275,0.0207703,5.40638,0.006756,0.295953,1.84899,1.41334,18.9282,2.59492,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-09 00:00:00
sidisaad,سيدي سعـــد,0.00954434,20,0.0,21.9785,0.331047,4.87648,0.0,0.0,2.67582,3.52613,35.7394,27.4871,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-09 00:00:00
elhaouareb,هـــــــوارب,7.08517e-05,21,0.0,0.00576132,0.00803138,5.73621,0.0,0.012421,0.880421,0.195876,12.7991,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-09 00:00:00
sficifa,سفيسيفة,0.00061868,22,0.0,1.72971,0.00388884,0.622338,0.0,0.0,0.0109432,0.401356,1.17738,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-09 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0280088,0.407372,0.0,0.022,0.0245687,0.311276,1.46175,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-09 00:00:00
elbrek,البــــــــرك,0.0009768,24,0.0,0.06,0.0067155,1.34131,0.0,0.02,0.00478571,0.168595,2.02344,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-09 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.9276,0.00429417,3.24697,0.0,0.042,0.385796,0.211664,4.42549,0.18606,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-09 00:00:00
chiba,شيبـــــــة,0.00171055,26,0.0,1.01646,0.00728825,1.16964,0.0,0.050184,0.40619,0.000355459,6.08955,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-09 00:00:00
masri,مصــــــري,0.000534129,27,0.05,4.18026,0.0131961,3.69968,0.29,4.0117,0.400928,1.21567,4.00405,1.85721,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-09 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,4.71778,0.0208666,5.54655,0.0,0.0,0.762047,0.447435,17.1927,0.634985,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-09 00:00:00
hma,الحمـــــى,0.0,29,0.0,3.64423,0.0142899,4.05242,0.0,0.03504,0.060987,0.759769,4.33636,0.364125,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-04-09 00:00:00
abid,العبيـــــــد,0.00277087,30,0.0,4.18169,0.0120305,3.99188,0.0,0.0132,0.221428,0.279913,5.05811,0.810536,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-04-09 00:00:00
mellegue,مـــــلاق,0.0303571,1,0.02561,23.9693,0.632011,37.9399,0.14561,25.9003,15.1831,7.9216,123.426,8.6706,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-04-07 00:00:00
sarrat,سراط,0.00776161,36,0.059893,6.5573,0.0488082,6.4004,0.222639,0.993312,1.382,2.19379,12.4275,5.37852,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-04-07 00:00:00
benmetir,بني مطيــر,0.0450934,2,0.0432,41.9295,0.520681,21.9778,0.3024,12.0645,4.65287,27.692,38.0701,41.304,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-04-07 00:00:00
kasseb,كســاب,0.378845,3,0.0648,24.9006,1.33327,23.6123,0.4536,13.959,3.88401,23.4571,39.1156,22.977,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-04-07 00:00:00
barbara,بربرة,0.135653,4,0.045455,60.5449,0.535202,44.8716,0.611604,35.8951,8.57463,67.7823,74.9793,59.9242,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-04-07 00:00:00
sidisalem,سيدي ســــالم,0.490366,5,0.0432,121.529,6.12807,72.5301,0.29628,75.8689,45.272,116.566,329.948,244.288,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-04-07 00:00:00
bouheurtma,بو هرتمـــــه,0.217327,6,0.058715,50.6892,1.22938,40.184,0.290796,36.4491,8.32129,48.9843,71.2234,72.493,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-04-07 00:00:00
joumine,جوميــــــن,0.1638,7,0.101908,26.264,1.11927,31.482,0.694737,17.512,6.67555,28.1824,68.351,32.69,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-04-07 00:00:00
ghezala,غزالـــــــة,0.00604119,8,0.0,2.14077,0.0416956,2.19227,0.0,0.0,0.955746,2.49513,8.47345,2.83596,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-04-07 00:00:00
melah,المالح,0.0243438,33,0.0,9.66,0.194479,8.97429,0.0,0.0,1.57,10.7503,23.4663,6.7138,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-04-07 00:00:00
tine,الطين,0.00307206,34,0.0,3.0346,0.0109587,2.75481,0.0,0.0,1.39,2.37351,15.6543,3.7015,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-04-07 00:00:00
sejnane,سجنــــــان,0.170389,9,0.749343,63.0683,0.814384,61.4787,5.07808,123.958,6.74178,48.4545,112.143,40.7113,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-04-07 00:00:00
zarga,الزرقـة,0.00323513,10,0.0,23.374,0.0748312,18.5103,0.0,0.31878,2.08,18.1029,19.7653,23.518,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-04-07 00:00:00
kebir,الكبيــر,0.00526921,31,0.0,40.0928,0.219395,25.1719,0.0,11.5034,0.804585,19.5399,35.5432,28.52,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-04-07 00:00:00
moula,المولى,0.0141513,32,0.0,18.2774,0.133828,18.4398,0.0,8.00489,0.59641,10.7837,29.79,21.116,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-04-07 00:00:00
selbarrak,سيدي البــــراق,1.54405,11,0.528,208.213,3.9755,192.532,3.894,96.1517,21.6344,123.856,273.776,134.847,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-04-07 00:00:00
ziatine,الزياتيـن,0.00111004,12,0.022415,16.8592,0.00892643,13.7984,0.158236,5.65653,2.35,9.42504,26.3983,14.1643,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-04-07 00:00:00
gamgoum,القمقـوم,0.0066359,13,0.032,9.45294,0.044161,4.18925,0.215,3.557,0.154951,2.97359,7.80968,14.0554,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-04-07 00:00:00
harka,الحركـة,0.0,35,0.0,13.2023,0.0294131,6.61352,0.0,0.0,1.42,5.16109,22.1913,9.1903,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-04-07 00:00:00
siliana,سليانـــــــة,0.00748104,14,0.0,8.70877,0.0470582,5.79166,0.0,0.2189,3.07689,4.25996,29.8932,7.57648,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-04-07 00:00:00
lakhmess,لخمـــــــاس,0.00108167,15,4.1e-05,1.76539,0.0215027,0.932815,0.000286,0.014851,1.48475,0.577812,9.77456,1.67799,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-04-07 00:00:00
rmil,الرميـــــــل,0.00109766,16,0.0,0.6828,0.00675229,0.653502,0.0,0.0,0.582374,0.401734,9.3309,0.6211,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-04-07 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0012,10.2999,0.0982188,7.0869,0.0084,0.46832,2.54987,6.57795,22.5177,12.2039,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-04-07 00:00:00
rmel,الرمــــــل,0.0,18,0.01075,21.6242,0.103268,26.468,0.07525,1.57511,1.02624,6.10044,14.7769,3.50252,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-04-07 00:00:00
nebhana,نبهانــــــة,0.0,19,0.000636,6.05891,0.0173141,5.40292,0.000636,0.289833,1.84899,1.40216,18.8049,2.61297,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-04-07 00:00:00
sidisaad,سيدي سعـــد,0.202929,20,0.0,21.9134,0.249283,4.79472,0.0,0.0,2.67582,3.52613,35.561,27.6295,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-04-07 00:00:00
elhaouareb,هـــــــوارب,8.38561e-05,21,0.0,0.00576132,0.00788878,5.73607,0.0,0.012421,0.880421,0.195589,12.7404,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-04-07 00:00:00
sficifa,سفيسيفة,0.000441914,22,0.0,1.72971,0.00282825,0.621278,0.0,0.0,0.0109432,0.400045,1.17665,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-04-07 00:00:00
sidiach,سيدي يعيــــش,0.0280088,23,0.0,0.028,0.0280088,0.407372,0.0,0.022,0.0245687,0.307654,1.46012,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-04-07 00:00:00
elbrek,البــــــــرك,0.0006105,24,0.0,0.06,0.00506715,1.33966,0.0,0.02,0.00478571,0.166886,2.02312,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-04-07 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.935,0.00329461,3.24597,0.0,0.042,0.385796,0.211174,4.39977,0.18792,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-04-07 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,1.01646,0.00419976,1.16655,0.0,0.050184,0.40619,0.000350809,6.06247,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-04-07 00:00:00
masri,مصــــــري,0.00118374,27,0.06,4.2812,0.0120558,3.69853,0.19,3.9117,0.400928,1.21328,3.97732,1.75396,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-04-07 00:00:00
lebna,لبنــــــــة,0.00503349,28,0.0,4.75958,0.0208666,5.54655,0.0,0.0,0.762047,0.445178,17.1419,0.64234,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-04-07 00:00:00
