gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Tunis,11,دار الثقافة حي الحديقة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,20,1000,0,0,0,0,0,0,0,200,0,120
Tunis,11,دار الثقاتفة باب سويقة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,40,1000,0,0,0,0,0,0,0,200,0,150
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,1000,0,0,0,0,0,0,0,200,0,400
Tunis,11,السليمانية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,7000,0,0,0,0,0,0,0,400,0,200
Tunis,11,دار الثقافة الكرم الشرقي,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,5000,0,0,0,0,0,0,0,400,0,720
Tunis,11,دار الثقافة باب العسل,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,90,8000,0,0,0,0,0,0,0,400,0,150
Tunis,11,دار الثقافة باب العسل,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,90,2000,0,0,0,0,0,0,0,200,0,50
Tunis,11,دار الثقافة حلق الوادي,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,4000,0,0,0,0,0,0,0,250,0,240
Tunis,11,النادي الثقافي الطاهر الحداد,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,5000,0,0,0,0,0,0,0,300,0,100
Tunis,11,دار الثقافة باردو,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,4000,0,0,0,0,0,0,0,400,0,100
Tunis,11,السليمانية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,80,10000,0,0,0,0,0,0,0,500,0,150
Tunis,11,دار الثقافة باب سويقة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,3000,0,0,0,0,0,0,0,300,0,240
Tunis,11,المركز الثقافي بالوردية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,5000,0,0,0,0,0,0,0,350,0,120
Tunis,11,دار الثقافة حي الحديقة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,4000,0,0,0,0,0,0,0,400,0,60
Tunis,11,دار الثقافة ابن خلدون,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,6,150,15000,0,0,0,0,0,0,0,1000,0,160
Tunis,11,دار الثقافة قرطاج الياسمينة,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,1000,0,0,0,0,0,0,0,100,0,24
Tunis,11,دار الثقافة قمرت,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,90,8000,0,0,0,0,0,0,0,600,0,80
Tunis,11,دار الثقافة الكرم الغربي,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,2000,0,0,0,0,0,0,0,300,0,200
Tunis,11,دار الثقافة حي الخضراء,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,3000,0,0,0,0,0,0,0,400,0,240
Tunis,11,دار الثقافة جبل الجلود,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,2000,0,0,0,0,0,0,0,300,0,120
Tunis,11,دار الثقافة قرطاج محمد علي,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,4000,0,0,0,0,0,0,0,400,0,40
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,4000,0,0,0,0,0,0,0,400,0,80
Tunis,11,دار الثقافة ابن زيدون العمران,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,50,4000,0,0,0,0,0,0,0,350,0,120
Tunis,11,دار الثقافة البحر الازرق,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,2,60,3000,0,0,0,0,0,0,0,300,0,10
Tunis,11,دار الثقافة عين زغوان,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,10,1000,0,0,0,0,0,0,0,200,0,10
Tunis,11,العاشورية,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,90,2000,0,0,0,0,0,0,0,200,0,30
Tunis,11,المكتبة الجهوية ,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,40,2000,0,0,0,0,0,0,0,50,0,200
Tunis,11,راصية الحداد,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,100,0,30
Tunis,11,نهج الديوان,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,30,1000,0,0,0,0,0,0,0,50,0,180
Tunis,11,نهج فلسطين,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,50,0,220
Tunis,11,العمران,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,50,0,80
Tunis,11,سيدي مدين,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,50,0,2184
Tunis,11,المرسى,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,20,0,0,0,0,0,0,0,0,50,0,206
Tunis,11,الكرم الغربي,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,100,0,108
Tunis,11,باردو,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,1000,0,0,0,0,0,0,0,50,0,181
Tunis,11,حي الخضراء,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,50,0,123
Tunis,11,سيدي حسين,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,10,0,0,0,0,0,0,0,0,100,0,134
Tunis,11,ابن زيدون,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,15,0,0,0,0,0,0,0,0,100,0,79
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,8,28,7000,17750,0,0,0,0,0,0,14105,36,6000
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,7,33,4400,26600,0,0,0,0,0,0,6470,12,2200
Ariana,12,المندوبية ,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,8,89,25000,83400,120500,41500,0,0,155500,4500,152190,19,400
Ariana,12,المندوبية ,مؤسسة خاصة,  البرنامج الوطني لجيل جديد من المستثمرين والمبدعين الشبان,مبادرات فردية,3,12,0,9600,0,0,0,0,0,0,2550,6,0
Ariana,12,المندوبية ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,4,107,99000,0,0,0,0,0,0,0,6790,38,0
Ariana,12,دار الثقافة المنيهلة ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,4,12,0,4500,0,0,0,0,0,0,2450,5,0
Ariana,12,دار الثقافة قلعة الأندلس ,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,3,9,0,2500,0,0,0,0,0,0,1750,2,0
Ariana,12,المكتبات العمومية ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,2,2,5000,0,0,0,0,0,0,0,0,5,0
Ariana,12,المكتبات العمومية ,مكتبات عمومية,تونس مدن الآداب والكتاب,نشاط مؤسساث ثقافية,24,104,10350,2500,0,0,0,0,0,0,5219,14,0
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,4,19,10000,50450,0,0,0,0,0,0,9410,13,0
Ariana,12,دار الثقافة المنيهلة ,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,1,24,0,2800,0,0,0,0,0,0,860,5,0
Ariana,12,دار القثافة قلعة الأندلس ,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,5,14,0,5000,0,11500,0,0,0,0,2510,6,0
Ariana,12,المكتبة الجهوية ,مكتبات عمومية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,3,3,5000,0,0,0,0,0,0,0,0,5,0
Ariana,12,المكتبات العمومية ,مكتبات عمومية,تونس مدن الحضارات,نشاط مؤسساث ثقافية,14,31,20000,3500,0,0,0,0,0,0,1567,10,0
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,3,27,12000,3150,0,0,0,0,0,0,7910,12,5000
Ariana,12,مركز الفنون الدرامية بأريانة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,1,14,0,5000,0,0,0,0,8500,0,4850,8,200
Ariana,12,دار الثقافة المنيهلة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,10,77,22200,3500,0,0,0,0,0,0,7060,17,15000
Ariana,12,دار الثقافة رواد ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,4,28,0,20300,0,0,0,0,0,0,5800,12,7000
Ariana,12,دار الثقافة قلعة الأندلس ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,7,69,4000,3500,0,0,0,0,0,0,14375,8,19
Ariana,12,المكتبة الجهوية ,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,4,4,10000,0,0,2500,0,0,0,0,0,5,18
Ariana,12,المكتبات العمومية ,مكتبات عمومية,تونس مدن الفنون,نشاط مؤسساث ثقافية,29,81,47000,1500,0,0,0,0,0,0,5446,13,24
Ariana,12,دار الثقافة المنيهلة ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,6,556,0,12621.5,0,0,0,0,0,0,355,1,9
Ariana,12,دار الثقافة قلعة الأندلس ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,6,502,0,16005.5,0,0,0,0,0,0,224,1,53
Ariana,12,دار الثقافة رواد ,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,نشاط مؤسساث ثقافية,4,260,0,8663,0,0,0,0,0,0,350,1,814
Ben Arous,13,المندوبية الجهوية ااشؤون الثقافية بولاية بن عروس,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,2,1608,32463,0,0,0,0,0,0,0,1200,80,8868
Ben Arous,13,دور الثقافة بولاية بن عروس,دور ثقافة ومركبات ثقافية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,25,350,0,0,0,0,0,0,0,0,1660,340,50
Ben Arous,13,المكتبات العمومية بولاية بن عروس,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,19,281,0,0,74000,0,0,0,0,0,1450,50,40
Ben Arous,13,المندوبية الجهوية ااشؤون الثقافية بولاية بن عروس,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,2,31,0,0,0,0,374341,0,0,0,9600,1550,0
Ben Arous,13,دور الثقافة بولاية بن عروس,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,98,1660,0,0,0,0,0,0,0,0,2700,120,0
Ben Arous,13,المكتبات العمومية بولاية بن عروس,مكتبات عمومية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,13,45,0,0,0,0,0,0,0,0,1220,60,0
Ben Arous,13,المندوبية الجهوية ااشؤون الثقافية بولاية بن عروس,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,38,2013,93275,61500,326850,116500,0,0,0,0,60130,1815,0
Ben Arous,13,دور الثقافة بولاية بن عروس,دور ثقافة ومركبات ثقافية,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,107,1810,130500,0,0,0,0,0,0,0,5100,1020,4
Ben Arous,13,رواق الفنون ببن عروس,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,10,10,1200,0,0,0,0,0,0,0,5200,20,0
Ben Arous,13,المعهد العمومي للموسيقى والرقص بولاية بن عروس,معاهد جهوية لللموسيقى,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,4,160,0,0,0,0,0,0,0,0,600,35,0
Manubah,14,المكتبة الجهويّة بمنّوبة,مكتبات عمومية,تونس مدن الآداب والكتاب,الاستثمار الثقافي  (3),1,1,0,0,0,0,0,0,0,0,30,3,0
Manubah,14,دار الثقافة دوّار هيشر,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,الاستثمار الثقافي  (3),1,3,0,0,0,0,0,0,0,600,160,12,0
Manubah,14,دار الثقافة الجديّدة,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,الاستثمار الثقافي  (3),1,3,0,0,0,0,0,0,0,0,160,15,0
Manubah,14,دار الثقافة برج العامري,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,الاستثمار الثقافي  (3),1,3,0,0,0,0,0,0,0,500,240,12,0
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,الاستثمار الثقافي  (3),1,1,0,1500,0,0,0,0,0,0,120,8,5
Manubah,14,المكتبة العموميّة بطبربة,مكتبات عمومية,تونس مدن الآداب والكتاب,الفضاءات الثقافية الخاصة,1,4,0,1700,0,0,0,0,0,300,220,20,0
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,الفضاءات الثقافية الخاصة,1,7,0,60200,0,10000,0,0,14425.4,0,1550,110,62
Manubah,14,مركز الفنون الدرامية والركحيّة بمنّوبة,مراكز فنون درامية,تونس مدن الفنون,الفضاءات الثقافية الخاصة,1,1,0,0,2000,0,0,0,0,0,80,10,44
Manubah,14,المركز الثقافي القناع النجم بالدندان,مؤسسة خاصة,تونس مدن الفنون,الفضاءات الثقافية الخاصة,3,14,0,0,20000,2600,0,0,0,1500,320,40,1100
